a1,Lg2,Fmax_BIC,m1,a61,L1,Fmax_PEC,I1,l0,ls,L2,Lg1,m2,I2,Fmax_DEL,Fmax_BRA,Fmax_TRI_long,Fmax_TRI_lat,tau_act,D1,D2,tau1,tau2,endpoint_dev_cm,energy_sum_a2
0.03606819899256462,0.1646052263915815,801.8020939093989,1.9538282275609051,0.023540248642915988,0.26717640329849623,764.2395804152083,0.012489872881844437,0.10824357419713493,0.09140342072630699,0.2614634247383534,0.13288427038661219,1.46748698038228,0.01917623775541163,1165.0845518865565,1040.421992388499,793.1849937997322,611.3929757760934,0.0153791409328006,0.5411141490128939,0.2744402807709996,26.63060707007119,7.934681649888382,0.31803003470690755,0.5486224994301407
0.03433977286629735,0.15991801525146163,777.6035455494817,1.8525736620163067,0.027018341680672582,0.2663782349991962,757.5925597813163,0.01171415149946642,0.10973522618010118,0.10539213041321245,0.27002924373054255,0.13331851710253534,1.3192159110171475,0.017565392710000256,1140.2441233776974,1079.1932027880566,764.7476032745301,618.5263046344464,0.015310550612448782,0.5214448812372413,0.2993742612241693,24.192359445437898,7.999850167257521,1.0663156733710417,0.5063196033860032
0.032977841410967886,0.1651393874600044,709.751262836852,1.8264059183767454,0.024570558594354093,0.2655491525957684,757.520646445915,0.012801149181674708,0.10002494032753145,0.10518530402494539,0.282916639336382,0.12736702466699326,1.4524306166101306,0.017636189775243855,1185.4913044303992,1055.4898771426258,758.1370406029159,674.9535649951787,0.014706703844286757,0.5411645033131781,0.274812410753421,23.122323282119336,6.854313370269594,2.3344858129566024,0.5426299050366643
0.03784962061271732,0.15849439948895958,850.4708936243758,1.6588340118876883,0.025123380468500302,0.25894613681344847,716.4230572006306,0.011445050087460933,0.10351018286070547,0.1067409374187119,0.2834426405715893,0.12980828539918707,1.4317968091091546,0.018334802110133195,1058.1531927426856,960.4284160366692,782.5606130783058,586.728209475206,0.015256266677611976,0.4867791761186577,0.31266071926434796,26.851311009069207,8.211861266952138,2.591804946973678,0.5314203094962759
0.03232084226946892,0.1526348978646686,804.7865020092765,1.6478538547935042,0.02579785313473408,0.29439395485750364,729.78696258093,0.012960106444718702,0.10295864522420722,0.09451551893433961,0.2819992004283066,0.12969667325026904,1.5394607932373305,0.019301915638699207,1148.3604761695412,972.5793992310272,814.3694352992302,616.6304294087407,0.01443318071270706,0.48969908749775315,0.30811622907248437,22.485049494254728,7.4640379980377825,3.2848589818662393,0.522888062576182
0.03512211207788488,0.1689414706012481,854.3587141329208,1.6529883975973996,0.02295125229320477,0.29111737110539626,737.9063208596767,0.012246265333535287,0.0992448938149919,0.09422365872832114,0.2642043049676686,0.14298130277698964,1.5796743203790544,0.018778709902410366,1061.0806476112052,892.311577996398,777.2628294320865,633.8409413635899,0.015477628590271823,0.4800174128364755,0.31268100495061957,25.189215657331953,7.646728566265898,2.1531826273314274,0.5342759117968582
0.03448526178319106,0.18056182960305664,715.8769994995175,1.8908292226529122,0.026857507367533215,0.2441062301864546,712.3814331441297,0.011608356565871301,0.09666180608042191,0.09243666497145399,0.2671294483631056,0.1482688271199141,1.3220736904868045,0.019275528202920264,1116.2942904857448,1026.6226887066491,809.7347990301857,651.4242808585232,0.015687513378821773,0.4923596996074606,0.3097299580108486,22.643702172294304,6.6223214998180255,2.6857333246602573,0.5181417732890213
0.03755957601852513,0.17371700502711043,753.1677525337019,1.6706362443359577,0.02661299587938104,0.27253609260842315,681.3903374353641,0.011121208117298248,0.09129822282739389,0.10976589302434644,0.281332096711286,0.1328066843514368,1.3918737541577308,0.01813232002105487,1084.2106120873525,957.2338750457209,819.8519269706127,657.633231456542,0.015414077196274602,0.5273983030200582,0.28441485048718,24.808900510959386,6.5714983487839325,2.14823210063102,0.5548911991709887
0.0361768632312881,0.1734396160087112,738.8040115219167,1.7620964425686518,0.026059804623362832,0.29248202504530973,756.2799963701578,0.011824832898723384,0.0916190666671892,0.09375045658786287,0.2604511097927547,0.14821679497437573,1.300941595245465,0.01944780941474221,1232.2385830324004,1042.535191781889,855.5271198594868,655.1586004824181,0.015390487390537829,0.49492341059739015,0.2735173820034527,25.8541752457951,6.731217602126118,2.248655042871299,0.5612030244966233
0.03431252698296099,0.17905230766265237,835.7554939585033,1.9180439976688024,0.02691845221681544,0.2651222055646447,683.433926593629,0.01304193688433776,0.1078046489565814,0.1029194252797638,0.25961583336588767,0.14396680420523955,1.5039295655840748,0.019609260639640618,1132.6879852971108,947.2395767868288,789.4317475102636,636.4407165649484,0.015640612242957423,0.5075074514292676,0.29443323902210394,23.819833594789845,7.673187769555115,0.48928991974440117,0.563039868428503
